199.9790000,20.4139733,0.0272752,-179.5784000,0.1038603,20.3924000,20.3924000,20.3998000,20.3961000,20.3961000,20.4147000,20.4371000,20.4408000,20.4520000,20.4557000,20.4482000,20.4259000,20.4035000,20.3849000,20.3700000
204.9800000,20.4765533,0.0511449,-179.6616000,0.1376231,20.5190000,20.4594000,20.4557000,20.4855000,20.5265000,20.5563000,20.5600000,20.5265000,20.4818000,20.4482000,20.4184000,20.4035000,20.4110000,20.4371000,20.4594000
209.9800000,20.5051000,0.0356933,-179.7156000,0.1128164,20.5898000,20.5190000,20.4780000,20.4743000,20.4892000,20.5190000,20.5488000,20.5414000,20.5116000,20.4929000,20.5041000,20.5078000,20.4855000,20.4594000,20.4557000
214.9810000,20.3503933,0.0504979,-178.9448000,0.2262095,20.3626000,20.3812000,20.3998000,20.3961000,20.3737000,20.3775000,20.3961000,20.4073000,20.3924000,20.3402000,20.2843000,20.2657000,20.2843000,20.2918000,20.3029000
219.9820000,20.3576000,0.0204342,-178.8832000,0.1737170,20.3775000,20.3700000,20.3775000,20.3812000,20.3626000,20.3514000,20.3365000,20.3290000,20.3588000,20.3849000,20.3737000,20.3588000,20.3477000,20.3328000,20.3216000
224.9830000,20.3600800,0.0343973,-178.9928000,0.0446625,20.3290000,20.3104000,20.3067000,20.3253000,20.3700000,20.4073000,20.4147000,20.4110000,20.3849000,20.3626000,20.3477000,20.3439000,20.3551000,20.3700000,20.3626000
229.9840000,20.3151133,0.0544602,-179.0332000,0.0622658,20.2955000,20.2694000,20.2582000,20.2433000,20.2471000,20.2918000,20.3253000,20.3365000,20.3178000,20.2992000,20.3104000,20.3290000,20.3626000,20.4147000,20.4259000
234.9840000,20.3446667,0.0173224,-179.1008000,0.0608032,20.3551000,20.3439000,20.3402000,20.3402000,20.3290000,20.3290000,20.3290000,20.3290000,20.3253000,20.3439000,20.3700000,20.3812000,20.3700000,20.3477000,20.3365000
239.9850000,20.3158600,0.0415784,-179.1136000,0.1011765,20.3029000,20.3067000,20.3067000,20.2955000,20.2769000,20.2508000,20.2582000,20.2843000,20.3029000,20.3216000,20.3477000,20.3663000,20.3737000,20.3737000,20.3700000
244.9860000,20.4318533,0.0485679,-179.2620000,0.2072142,20.4371000,20.4371000,20.4296000,20.4482000,20.4333000,20.3998000,20.3626000,20.3551000,20.3700000,20.4110000,20.4706000,20.5190000,20.5116000,20.4669000,20.4259000
249.9870000,20.5716600,0.0460064,-178.9364000,0.0840449,20.5414000,20.5563000,20.5898000,20.6159000,20.6121000,20.5823000,20.5376000,20.4855000,20.4855000,20.5339000,20.5823000,20.6159000,20.6121000,20.6084000,20.6159000
254.9880000,20.6590867,0.0532378,-179.1152000,0.1170685,20.7016000,20.7090000,20.7090000,20.7016000,20.6792000,20.6755000,20.6643000,20.6345000,20.5935000,20.5674000,20.5674000,20.6047000,20.6569000,20.6978000,20.7239000
259.9880000,21.0239200,0.0206836,-179.1664000,0.1481104,21.0629000,21.0368000,20.9921000,20.9810000,21.0070000,21.0406000,21.0517000,21.0294000,21.0182000,21.0257000,21.0219000,21.0219000,21.0257000,21.0182000,21.0257000
264.9890000,20.7790467,0.0356118,-179.2972000,0.0955669,20.7016000,20.7314000,20.7537000,20.7574000,20.7761000,20.7947000,20.7910000,20.7872000,20.7910000,20.7984000,20.8319000,20.8394000,20.8021000,20.7686000,20.7612000
269.9900000,20.8341733,0.0434301,-179.1464000,0.1132865,20.7723000,20.8170000,20.8468000,20.8655000,20.8506000,20.8282000,20.8059000,20.7947000,20.7761000,20.7910000,20.8133000,20.8580000,20.8953000,20.9064000,20.8915000
274.9910000,20.8848400,0.0382196,-178.9712000,0.0860525,20.8357000,20.8692000,20.9064000,20.9251000,20.9027000,20.8953000,20.9064000,20.9251000,20.9176000,20.8915000,20.8394000,20.8096000,20.8357000,20.8841000,20.9288000
279.9920000,20.9553667,0.0456245,-179.1856000,0.1604444,20.8878000,20.9064000,20.9288000,20.9288000,20.9251000,20.9288000,20.9586000,20.9772000,20.9921000,21.0070000,21.0219000,21.0257000,20.9996000,20.9437000,20.8990000
284.9920000,21.0107533,0.0524574,-179.8276000,0.0775194,21.0443000,21.0443000,21.0406000,21.0331000,21.0033000,20.9362000,20.9064000,20.9288000,20.9623000,21.0070000,21.0257000,21.0517000,21.0704000,21.0629000,21.0443000
289.9930000,21.0932133,0.0628104,-178.8772000,0.0809084,21.0741000,21.0629000,21.0257000,20.9959000,21.0033000,21.0294000,21.0890000,21.1449000,21.1821000,21.1970000,21.1560000,21.1151000,21.0890000,21.0964000,21.1374000
294.9940000,21.1677133,0.0329591,-178.6500000,0.0536656,21.2231000,21.2343000,21.2045000,21.1709000,21.1672000,21.1598000,21.1411000,21.1300000,21.1337000,21.1374000,21.1337000,21.1486000,21.1821000,21.1858000,21.1635000
299.9950000,20.9409600,0.0560224,-178.7900000,0.0902758,20.9921000,21.0182000,21.0257000,21.0070000,20.9847000,20.9698000,20.9400000,20.8990000,20.8729000,20.8729000,20.8915000,20.8915000,20.8841000,20.9027000,20.9623000
304.9960000,21.0683800,0.0735237,-178.2848000,0.1583374,21.1858000,21.1784000,21.1523000,21.1300000,21.0890000,21.0592000,21.0406000,21.0406000,21.0480000,21.0182000,20.9661000,20.9549000,20.9847000,21.0517000,21.1262000
309.9960000,20.9084400,0.0628173,-179.0120000,0.3401957,20.8506000,20.8506000,20.8617000,20.8468000,20.8282000,20.8431000,20.9102000,20.9884000,21.0182000,20.9959000,20.9735000,20.9400000,20.9251000,20.8990000,20.8953000
314.9970000,21.1235067,0.0841414,-178.7136000,0.2651643,21.0257000,21.0964000,21.2007000,21.2343000,21.1858000,21.0890000,21.0294000,21.0182000,21.0219000,21.0443000,21.1002000,21.1523000,21.1970000,21.2231000,21.2343000
319.9980000,20.7969333,0.0756576,-178.8988000,0.1174851,20.9288000,20.9288000,20.8841000,20.8506000,20.8431000,20.8021000,20.7425000,20.7165000,20.7351000,20.7798000,20.7761000,20.7202000,20.7053000,20.7314000,20.8096000
324.9990000,20.8483267,0.0573951,-178.5992000,0.1586781,20.7612000,20.8580000,20.9139000,20.8841000,20.8021000,20.7500000,20.7574000,20.8096000,20.8617000,20.8655000,20.8692000,20.8878000,20.9027000,20.9139000,20.8878000
330.0000000,20.8314467,0.0790639,-178.7204000,0.2734679,20.8655000,20.8580000,20.7910000,20.7202000,20.7090000,20.7500000,20.7574000,20.7612000,20.8059000,20.8729000,20.8990000,20.9213000,20.9437000,20.9176000,20.8990000
335.0000000,20.6526400,0.1505281,-179.1212000,0.1394803,20.4296000,20.3626000,20.4222000,20.5227000,20.6159000,20.6718000,20.6792000,20.6941000,20.7053000,20.7574000,20.8208000,20.8245000,20.7984000,20.7537000,20.7314000
340.0010000,20.9494067,0.0411641,-131.7108000,126.5081032,20.8990000,20.9325000,20.9623000,20.9549000,20.9623000,20.9474000,20.9511000,21.0182000,21.0368000,20.9661000,20.9027000,20.8841000,20.9251000,20.9698000,20.9288000
345.0020000,20.7902267,0.0790648,-179.1084000,0.1621872,20.7090000,20.7351000,20.7463000,20.7314000,20.7053000,20.7127000,20.7202000,20.7388000,20.8059000,20.8506000,20.9139000,20.9251000,20.8878000,20.8543000,20.8170000
350.0030000,20.4492267,0.0750812,-178.9700000,0.1474352,20.4184000,20.4147000,20.4482000,20.5078000,20.5823000,20.6010000,20.5376000,20.4557000,20.3924000,20.3663000,20.3663000,20.3924000,20.4371000,20.4333000,20.3849000
351.5990000,20.4877200,0.0674613,-178.9888000,0.1557008,20.3886000,20.3998000,20.4371000,20.4929000,20.5488000,20.5600000,20.5414000,20.5041000,20.4482000,20.3961000,20.4222000,20.4892000,20.5488000,20.5786000,20.5600000
356.6000000,20.5110667,0.0615182,-179.0772000,0.2276863,20.4222000,20.3924000,20.4184000,20.4818000,20.5190000,20.5488000,20.5600000,20.5376000,20.5004000,20.5153000,20.5674000,20.6047000,20.5786000,20.5227000,20.4967000
